entrez_id	genesymbol
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
729601	LOC729601
	
	
	
	
	
	
	
	
	
164832	LONRF2
	
	
	
	
	
	
	
	
	
	
	
	
	
728089	LOC728089
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
728117	LOC728117
	
	
	
	
	
	
	
	
	
93	ACVR2B
	
	
	
	
	
	
	
	
	
284649	DKFZP564C196
	
	
	
	
	
	
	
	
728653	LOC728653
	
	
	
	
	
	
	
	
729766	LOC729766
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
80071	CCDC15
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
730704	LOC730704
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
10941	UGT2A1
	
	
	
	
	
	
	
	
	
	
650095	LOC650095
	
	
	
	
730226	LOC730226
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
70	ACTC1
	
	
	
	
	
	
	
	
	
	
25936	NSL1
	
	
	
	
64131	XYLT1
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
729475	RAD51AP2
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
23331	TTC28
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
730877	LOC730877
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
728103	LOC728103
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
730184	LOC730184
	
	
	
	
	
	
	
	
	
	
	
	
91181	NUP210L
	
	
	
	
	
	
	
	
283871	PGP
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
3842	TNPO1
	
	
	
	
	
	
	
	
	
1629	DBT
	
	
728145	LOC728145
	
	
730249	LOC730249
9480	ONECUT2
728283	FLJ33544
	
	
	
	
	
	
	
	
	
	
	
	
728504	LOC728504
	
	
	
79591	C10orf76
	
	
	
57724	KIAA1632
	
	
729485	LOC729485
	
	
56888	KCMF1
	
	
	
	
	
	
	
	
	
8629	JRK
	
	
	
	
	
	
	
	
	
	
729776	LOC729776
	
	
	
	
	
	
731052	LOC731052
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
375323	LHFPL4
	
	
	
	
	
	
	
	
	
	
	
	
	
728626	LOC728626
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
54768	HYDIN
	
	
	
	
	
	
	
	
	
	
347475	LOC347475
	
	
	
152742	LOC152742
	
	
	
	
	
	
	
	
	
728119	LOC728119
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
728858	C12orf71
	
	
	
	
	
	
	
	
5362	PLXNA2
	
	
	
	
	
	
	
	
2309	FOXO3
	
	
729675	LOC729675
731670	LOC731670
	
	
25936	NSL1
	
	
	
	
	
	
	
	
	
727791	LOC727791
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
731835	LOC731835
	
646708	LOC646708
	
	
	
768096	HAR1A
	
	
	
	
	
	
23392	KIAA0368
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
196385	DNAH10
728183	LOC728183
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
728181	LOC728181
	
	
	
79628	SH3TC2
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
731236	LOC731236
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
158376	LOC158376
	
	
	
	
	
114782	KIAA1881
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
7021	TFAP2B
	
	
	
	
	
	
	
	
	
	
	
	
	
	
4248	MGAT3
650465	LOC650465
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
731641	LOC731641
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
199800	LOC199800
728004	LOC728004
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
51046	ST8SIA3
	
729792	LOC729792
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
8999	CDKL2
	
	
	
	
	
	
	
	
	
	
	
	
	
	
729487	LOC729487
	
	
	
57189	KIAA1147
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
731714	LOC731714
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
401397	LOC401397
727934	LOC727934
730805	LOC730805
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
645694	LOC645694
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
732138	LOC732138
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
730194	LOC730194
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
775	CACNA1C
	
	
	
	
	
	
	
	
	
56970	ATXN7L3
731042	LOC731042
	
	
65998	MGC3032
	
	
	
7110	TMF1
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
284215	LOC284215
	
	
	
	
	
	
728081	LOC728081
	
440823	MIAT
	
	
	
	
	
	
	
730340	LOC730340
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
730049	LOC730049
	
	
	
	
	
	
	
728904	LOC728904
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
9480	ONECUT2
	
55304	SPTLC3
	
	
	
	
	
	
	
	
	
729967	LOC729967
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
730240	LOC730240
5828	PXMP3
	
	
	
	
732157	LOC732157
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
731827	LOC731827
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
731338	LOC731338
	
	
	
	
	
	
326625	MMAB
731050	LOC731050
	
	
	
	
	
	
	
	
	
3736	KCNA1
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
731895	LOC731895
	
	
	
	
140766	ADAMTS14
	
	
	
	
	
	
	
	
283455	KSR2
	
	
9423	NTN1
	
	
	
	
	
	
	
	
	
	
	
	
	
	
729175	LOC729175
	
	
	
	
	
	
	
	
	
	
	
	
	
81624	DIAPH3
	
	
	
	
	
	
	
	
	
	
	
	
	
729310	LOC729310
	
731000	LOC731000
646174	C16orf90
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
2700	GJA3
	
	
	
	
	
	
732316	LOC732316
	
	
	
	
	
	
	
	
	
	
65125	WNK1
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
731227	LOC731227
	
	
	
	
	
	
	
	
	
	
	
	
	
10690	FUT9
	
	
	
	
	
	
	
	
	
	
10290	SPEG
	
	
	
	
	
	
	
	
	
732150	LOC732150
	
	
	
	
	
497189	TIFAB
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
9037	SEMA5A
	
	
	
	
	
	
	
	
	
	
	
731496	LOC731496
	
	
	
	
653464	LOC653464
	
	
	
	
	
	
	
	
22848	AAK1
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
150726	FBXO41
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
731438	LOC731438
	
	
	
	
	
	
	
	
	
727944	LOC727944
	
9480	ONECUT2
	
	
	
	
	
	
	
	
	
	
	
	
	
	
729025	LOC729025
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
731658	LOC731658
	
	
	
	
	
	
	
	
730358	LOC730358
	
	
	
	
	
	
8327	GABPAP
	
732424	LOC732424
	
	
	
	
	
	
	
729254	LOC729254
	
	
	
	
	
	
	
	
731742	LOC731742
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
283455	KSR2
	
	
57189	KIAA1147
	
	
	
	
	
	
	
	
	
	
	
728660	LOC728660
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
23514	KIAA0146
	
	
	
	
	
	
1629	DBT
	
	
	
	
	
	
	
	
	
123624	AGBL1
	
	
	
100048912	ANRIL
	
	
	
	
	
56979	PRDM9
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
731000	LOC731000
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
730118	LOC730118
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
650879	LOC650879
	
	
	
	
	
	
	
	
	
	
	
	
79628	SH3TC2
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
692084	SNORD13
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
912	CD1D
	
9480	ONECUT2
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
55084	SOBP
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
439949	LOC439949
	
	
	
	
	
	
732172	LOC732172
	
	
	
	
	
22807	IKZF2
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
730242	LOC730242
	
	
	
	
	
	
	
	
	
	
	
729378	LOC729378
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
727992	LOC727992
	
	
	
	
	
	
	
	
	
	
	
732226	LOC732226
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
730241	LOC730241
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
775	CACNA1C
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
730274	LOC730274
	
	
	
	
	
	
	
	
	
	
147184	TMEM99
	
	
	
	
	
	
731186	LOC731186
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
728876	LOC728876
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
389120	LOC389120
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
730926	LOC730926
	
	
	
	
	
	
	
	
645634	LOC645634
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
160857	CCDC122
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
89792	GAL3ST3
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
728241	LOC728241
	
	
	
	
	
	
	
	
	
	
9480	ONECUT2
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
729957	LOC729957
	
	
	
	
	
	
	
	
	
	
	
	
643803	KRTAP24-1
	
	
	
4761	NEUROD2
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
7405	UVRAG
730684	LOC730684
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
730092	LOC730092
	
	
	
	
	
	
	
	
	
	
	
	
	
	
400617	FLJ36644
	
	
	
	
	
730841	LOC730841
730656	LOC730656
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
642879	LOC642879
	
	
	
	
	
729335	LOC729335
	
	
	
	
	
	
	
	
729715	LOC729715
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
729558	LOC729558
	
	
	
	
	
	
	
54768	HYDIN
728709	LOC728709
	
	
	
	
	
	
	
	
	
	
	
	
	
728654	LOC728654
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
54768	HYDIN
	
	
	
	
	
	
	
	
	
	
388942	FLJ44450
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
494513	DFNB59
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	phage_lambda_genome:pm
	phage_lambda_genome:pm
	phage_lambda_genome:pm
	phage_lambda_genome:pm
6203	RPS9
	UBC
1915	EEF1A1
7280	TUBB2A
7295	TXN
60	ACTB
2597	GAPDH
	thrB
1163	CKS1B
303	ANXA2P1
10260	DENND4A
150786	LOC150786
2150	F2RL1
284085	FLJ40504
23108	GARNL4
6713	SQLE
51253	MRPL37
6953	TCP10
6029	RN7SL1
152405	C3orf30
56126	PCDHB10
79581	GPR172A
344805	TMPRSS7
51778	MYOZ2
54221	SNTG2
5358	PLS3
79979	TRMT2B
642341	LOC642341
359821	MRPL42P5
5108	PCM1
2124	EVI2B
9232	PTTG1
121793	C13orf16
57146	TMEM159
84301	DDI2
23007	PLCH1
286676	ILDR1
7152	TOP1P2
389903	CSAG3A
27285	TEKT2
64397	ZFP106
57669	EPB41L5
57456	KIAA1143
2178	FANCE
128674	PROKR2
158747	MOSPD2
339229	C17orf90
84905	ZNF341
5213	PFKM
81873	ARPC5L
84294	UTP23
55364	IMPACT
54165	DCUN1D1
10301	DLEU1
149934	C20orf191
284521	OR2L13
503841	DEFB106B
9125	RQCD1
5530	PPP3CA
84078	KBTBD7
57121	LPAR5
259197	NCR3
128637	TBC1D20
51001	MTERFD1
114335	CGB1
10528	NOP56
6048	RNF5
51058	ZNF691
440561	PRAMEF6
6360	CCL16
643394	SPINK9
344191	EVX2
665	BNIP3L
3080	CFHR2
246176	GAS2L2
153743	PPP1R2P3
390436	OR4K17
55759	WDR12
160140	C11orf65
6476	SI
23219	FBXO28
94101	ORMDL1
6415	SEPW1
64429	ZDHHC6
8446	DUSP11
3938	LCT
6635	SNRPE
11345	GABARAPL2
4795	NFKBIL1
23002	DAAM1
55283	MCOLN3
4674	NAP1L2
6281	S100A10
114771	PGLYRP3
114771	PGLYRP3
401019	LOC401019
144832	ESRRAP2
166863	RBM46
25911	RP11-529I10.4
54495	TMX3
410	ARSA
84791	C1orf97
54708	5-Mar
374946	C1orf187
79742	CXorf36
11033	CENTA1
757	TMEM50B
3753	KCNE1
64172	OSGEPL1
286097	EFHA2
56127	PCDHB9
4889	NPY5R
6489	ST8SIA1
1673	DEFB4
9095	TBX19
60439	TTTY2
60439	TTTY2
6233	RPS27A
65243	ZNF643
7366	UGT2B15
6581	SLC22A3
6581	SLC22A3
51274	KLF3
54674	LRRN3
122416	ANKRD9
80131	LRRC8E
4200	ME2
26960	NBEA
6435	SFTPA1B
84075	FSCB
29028	ATAD2
9391	CIAO1
80224	NUBPL
134492	NUDCD2
136991	ASZ1
7597	ZBTB25
26255	PTTG3P
89890	KBTBD6
1776	DNASE1L3
440672	NUDT4P1
398	ARHGDIG
8832	CD84
1632	DCI
642947	LOC642947
151194	FAM119A
255043	TMEM86B
55175	KLHL11
51393	TRPV2
6117	RPA1
63982	TMEM16C
54494	C11orf71
51526	C20orf111
9603	NFE2L3
284697	BTBD8
3347	HTN3
374969	CCDC23
11337	GABARAP
388524	LOC388524
85366	MYLK2
652618	LOC652618
155465	AGR3
54963	UCKL1
113691	MGC16703
643253	CCT6P1
60485	SAV1
1977	EIF4E
91894	C11orf52
1047	CLGN
6583	SLC22A4
440957	SNHG8
338821	LST-3TM12
389941	C1QL3
4619	MYH1
6389	SDHA
4751	NEK2
126133	ALDH16A1
87178	PNPT1
1869	E2F1
503645	DPRXP4
6168	RPL37A
123346	HIGD2B
401152	LOC401152
574029	DUSP5P
79810	PTCD2
126272	EID2B
2719	GPC3
27300	ZNF544
29931	LOH3CR2A
54432	YIPF1
388646	GBP7
1647	GADD45A
4653	MYOC
4653	MYOC
64284	RAB17
23518	R3HDM1
55410	CYorf14
55410	CYorf14
11250	GPR45
284944	DNHL1
3596	IL13
26583	DUX2
83787	ARMC10
167691	LCA5
54762	GRAMD1C
4841	NONO
166378	SPATA5
286140	RNF5P1
89894	TMEM116
5311	PKD2
90865	IL33
30061	SLC40A1
71	ACTG1
112849	C14orf149
347731	LRRTM3
343450	KCNT2
641928	FLJ16734
3949	LDLR
219437	OR5L1
9679	FAM53B
83666	PARP9
54933	RHBDL2
54933	RHBDL2
653314	LOC653314
22868	FASTKD2
6791	AURKAPS1
34	ACADM
643866	CBLN3
389756	AQP7P2
832	CAPZB
121504	HIST4H4
9636	ISG15
91147	TMEM67
553158	LOC553158
389383	C6orf126
55003	PAK1IP1
54737	MPHOSPH8
26054	SENP6
26054	SENP6
222546	RFX6
64582	GPR135
5743	PTGS2
55972	SLC25A40
284274	LOC284274
51645	PPIL1
7705	ZNF146
152098	ZCWPW2
374308	PTCHD3
54828	BCAS3
285605	DTWD2
347918	EP400NL
285440	CYP4V2
7306	TYRP1
170591	S100Z
10910	SUGT1
55628	ZNF407
63929	XPNPEP3
389458	LOC389458
122773	KLHDC1
122773	KLHDC1
399818	METTL10
55824	PAG1
93621	MRFAP1
55237	C14orf115
1	A1BG
8930	MBD4
55083	KIF26B
252949	TTTY17A
252949	TTTY17A
23016	EXOSC7
55790	CSGALNACT1
84636	GPR174
9220	TIAF1
140258	KRTAP13-1
7884	SLBP
80856	KIAA1715
51348	KLRF1
346288	FLJ44060
10056	FARSB
723972	LOC723972
4267	CD99
729857	RGPD2
3479	IGF1
58505	OSTC
10539	TXNL2
51634	RBMX2
26291	FGF21
5502	PPP1R1A
146705	C17orf56
23609	MKRN2
8287	USP9Y
339398	LINGO4
374768	SPEM1
3251	HPRT1
653282	CT47A7
10247	HRSP12
51616	TAF9B
252884	ZNF396
8504	PEX3
339487	ZBTB8OS
388503	LOC388503
388503	LOC388503
25975	EGFL6
283871	PGP
57488	FAM62B
23169	SLC35D1
23469	PHF3
6066	RNU2-1
51101	FAM164A
4738	NEDD8
3151	HMGN2
7431	VIM
8435	SOAT2
440362	HERC2P4
9475	ROCK2
221294	NT5DC1
643341	LOC643341
60468	BACH2
5683	PSMA2
100132596	XGPY2
3429	IFI27
10404	PGCP
79168	LILRA6
400830	DEFB32
23376	KIAA0776
85291	KRTAP4-2
79939	SLC35E1
9772	KIAA0195
654264	LOC654264
8634	RTCD1
3822	KLRC2
282808	RAB40AL
6558	SLC12A2
120065	OR5P2
10776	ARPP19
9647	PPM1F
6850	SYK
150275	CCDC117
113452	TMEM54
3574	IL7
284541	CYP4A22
8996	NOL3
91526	ANKRD44
55020	TTC38
1954	MEGF8
8745	ADAM23
692312	PPAN-P2RY11
6653	SORL1
79977	GRHL2
57465	TBC1D24
56479	KCNQ5
100133941	CD24
158809	MAGEB6
10022	INSL5
6998	TDGF3
51272	BET1L
222826	C6orf146
10743	RAI1
151987	PPP4R2
962	CD48
4146	MATN1
25970	SH2B1
55609	ZNF280C
6884	TAF13
6884	TAF13
53371	NUP54
157317	CYCSL1
55384	MEG3
57552	AADACL1
4999	ORC2L
54576	UGT1A8
9651	PLCH2
151246	SGOL2
79693	YRDC
84667	HES7
23637	RABGAP1
440093	LOC440093
84376	HOOK3
55854	ZC3H15
8851	CDK5R1
55035	NOL8
84458	LCOR
3490	IGFBP7
5928	RBBP4
9397	NMT2
9855	FARP2
2619	GAS1
5729	PTGDR
10011	SRA1
7201	TRHR
399879	C11orf55
1197	CLK2P
79101	TAF1D
7851	MALL
64591	TSPY2
282763	OR51B5
51098	IFT52
201780	SLC10A4
25932	CLIC4
25932	CLIC4
57547	ZNF624
56259	CTNNBL1
441670	OR4M1
140838	NANP
5639	PRRG2
128344	C1orf88
440574	C1orf151
23101	MCF2L2
23102	TBC1D2B
91966	CXorf40A
6786	STIM1
196410	METTL7B
653499	LOC653499
28958	CCDC56
9464	HAND2
55109	AGGF1
81533	ITFG1
9912	KIAA0672
1996	ELAVL4
4888	NPY6R
80267	EDEM3
164380	LOC164380
84134	TOMM40L
65983	GRAMD3
10268	RAMP3
6447	SCG5
55770	EXOC2
114044	MCM3APAS
6921	TCEB1
3128	HLA-DRB6
3128	HLA-DRB6
149563	C1orf64
114761	TTTY4
10939	AFG3L2
7010	TEK
643155	DKFZP686E2158
10556	RPP30
389517	LOC389517
64224	HERPUD2
157753	TMEM74
23378	RRP8
54892	NCAPG2
441168	FAM26F
10673	TNFSF13B
283093	OR4C12
26146	TRAF3IP1
643812	KRTAP27-1
84172	POLR1B
8434	RECK
59351	PBOV1
400892	FLJ42953
6636	SNRPF
119467	CLRN3
650662	PP8961
390874	ONECUT3
643736	LCAP
100033416	SNORD116-4
3788	KCNS2
54664	TMEM106B
894	CCND2
401431	LOC401431
64216	TFB2M
64216	TFB2M
254973	OR1L4
7779	SLC30A1
6373	CXCL11
6373	CXCL11
79576	NKAP
341676	NEK5
7980	TFPI2
157378	TMEM65
4207	MEF2B
54587	MXRA8
283420	CLEC9A
90592	ZNF700
5462	POU5F1P1
5462	POU5F1P1
252946	FAM197Y2
345895	RSHL3
4942	OAT
9625	AATK
5161	PDHA2
654341	TBC1D3G
54033	RBM11
641517	DEFB109
2037	EPB41L2
93661	CAPZA3
5816	PVALB
85318	BAGE3
55584	CHRNA9
100132288	LOC100132288
595135	PGM5P2
9667	SAFB2
9169	SFRS2IP
66005	CHID1
121355	GTSF1
6751	SSTR1
132720	C4orf32
4107	MAGEA8
4107	MAGEA8
11017	SNRNP27
6571	SLC18A2
10166	SLC25A15
152926	PPM1K
152926	PPM1K
613037	LOC613037
6201	RPS7
6524	SLC5A2
79596	RNF219
57819	LSM2
10622	POLR3G
644096	SDHAF1
27197	GPR82
23615	PYY2
129685	TAF8
23743	BHMT2
338674	OR5F1
10349	ABCA10
245939	DEFB128
54988	ACSM5
9526	MPDU1
659	BMPR2
9936	CD302
115795	C3orf24
1325	CORT
8074	FGF23
26224	FBXL3
158219	TTC39B
51050	PI15
442444	FAM47C
10878	CFHR3
3775	KCNK1
642938	C10orf141
56648	EIF5A2
4256	MGP
220441	RNF152
646365	LOC646365
8992	ATP6V0E1
345079	ANKRD56
221092	HNRNPUL2
84709	C4orf49
91408	BTF3L4
79746	ECHDC3
1164	CKS2
3664	IRF6
9298	SNORD31
81061	OR11H1
22841	RAB11FIP2
9073	CLDN8
401357	LOC401357
64928	MRPL14
79584	FLJ12684
9913	SUPT7L
7156	TOP3A
94107	TMEM203
94107	TMEM203
81127	OR4K15
280	AMY2B
53637	S1PR5
150365	MEI1
2504	FTHL12
79684	C11orf61
6492	SIM1
9788	MTSS1
3586	IL10
647215	LOC647215
79098	C1orf116
285175	C2orf21
25764	C15orf63
23066	CAND2
10682	EBP
79872	CBLL1
4321	MMP12
84945	ABHD13
5357	PLS1
580	BARD1
116068	LYSMD3
346528	OR2A1
2828	GPR4
652838	LOC652838
353288	KRT26
3034	HAL
343413	FCRL6
9424	KCNK6
57139	RGL3
125050	RN7SK
112495	GTF3C6
221438	TREML2P
9489	PGS1
9415	FADS2
1735	DIO3
54733	SLC35F2
284083	C17orf47
728269	MAGEA9B
8364	HIST1H4C
171423	PDIA3P
171423	PDIA3P
54810	GIPC2
10905	MAN1A2
158471	PRUNE2
84668	FAM126A
219928	MRGPRF
147463	ANKRD29
342909	ZNF284
121227	LRIG3
126205	NLRP8
5753	PTK6
90850	ZNF598
90850	ZNF598
92255	LMBRD2
84872	ZC3H10
4041	LRP5
83931	STK40
57453	DSCAML1
286207	C9orf117
60313	GPBP1L1
55171	TBCCD1
442117	GALNT17
121260	SLC15A4
285172	FAM126B
7336	UBE2V2
9452	ITM2A
9452	ITM2A
10657	KHDRBS1
65008	MRPL1
125997	MBD3L2
64769	C1orf149
401551	WDR38
738	C11orf2
4437	MSH3
138199	C9orf41
343099	CCDC18
26046	RNF160
29127	RACGAP1
22800	RRAS2
125875	CLDND2
80018	C12orf30
440508	CLEC4GP1
